logz logzerr logvol nlive logl logwt insert_order
-1.981530609922037911e+01 5.236901895204147950e-01 -1.961000000000038312e+01 2.000000000000000000e+02 -4.497890100550082870e+00 -2.940870642543205449e+01 3.300000000000000155e-01
-1.981523792434204623e+01 5.237035471464146497e-01 -1.961500000000038213e+01 2.000000000000000000e+02 -4.497790851484294805e+00 -2.941360717636626276e+01 6.099999999999999867e-01
-1.981517008736792818e+01 5.237180524872474541e-01 -1.962000000000038114e+01 2.000000000000000000e+02 -4.497494336072831445e+00 -2.941831066095480196e+01 8.699999999999999956e-01
-1.981510257328398339e+01 5.237502297856413414e-01 -1.962500000000038014e+01 2.000000000000000000e+02 -4.497222105706128126e+00 -2.942303843058809676e+01 2.899999999999999800e-01
-1.981503538216338001e+01 5.237618464316584621e-01 -1.963000000000037915e+01 2.000000000000000000e+02 -4.496845815550308600e+00 -2.942766214043227535e+01 2.000000000000000000e+00
-1.981496850548105471e+01 5.237509403115622186e-01 -1.963500000000037815e+01 2.000000000000000000e+02 -4.496785989705470499e+00 -2.943260231458743448e+01 1.400000000000000133e-01
-1.981490196280564575e+01 5.237406314893470194e-01 -1.964000000000037716e+01 2.000000000000000000e+02 -4.496746078326108176e+00 -2.943756240320807294e+01 1.139999999999999902e+00
-1.981483575376542561e+01 5.237303731067520784e-01 -1.964500000000037616e+01 2.000000000000000000e+02 -4.496678954617073565e+00 -2.944249527949903822e+01 1.199999999999999956e+00
-1.981476987487303631e+01 5.237327525211176171e-01 -1.965000000000037517e+01 2.000000000000000000e+02 -4.496559315483422026e+00 -2.944737564036538657e+01 1.399999999999999911e+00
-1.981470432101824386e+01 5.237095058607422748e-01 -1.965500000000037417e+01 2.000000000000000000e+02 -4.496291364090410525e+00 -2.945210768897237230e+01 9.599999999999999645e-01
-1.981463908090133330e+01 5.237139550935906440e-01 -1.966000000000037318e+01 2.000000000000000000e+02 -4.495559086854883368e+00 -2.945637541173684326e+01 1.189999999999999947e+00
-1.981457412284672159e+01 5.237085589684096210e-01 -1.966500000000037218e+01 2.000000000000000000e+02 -4.495288878394971377e+00 -2.946110520327692939e+01 1.169999999999999929e+00
-1.981450947549418373e+01 5.236340858228394346e-01 -1.967000000000037119e+01 2.000000000000000000e+02 -4.495260868727996240e+00 -2.946607719360995503e+01 1.429999999999999938e+00
-1.981444515291789088e+01 5.236425192675042695e-01 -1.967500000000037019e+01 2.000000000000000000e+02 -4.494846766570814722e+00 -2.947066309145277074e+01 1.229999999999999982e+00
-1.981438112875180479e+01 5.236528666877980909e-01 -1.968000000000036920e+01 2.000000000000000000e+02 -4.494792386234737869e+00 -2.947560871111669556e+01 7.700000000000000178e-01
-1.981431742451174571e+01 5.236512166590542305e-01 -1.968500000000036820e+01 2.000000000000000000e+02 -4.494457336737696984e+00 -2.948027366161965190e+01 4.899999999999999911e-01
-1.981425402078641795e+01 5.236569792768485110e-01 -1.969000000000036721e+01 2.000000000000000000e+02 -4.494449685460944366e+00 -2.948526601034289740e+01 1.010000000000000009e+00
-1.981419093679559040e+01 5.237004114778021080e-01 -1.969500000000036621e+01 2.000000000000000000e+02 -4.494248850689481323e+00 -2.949006517557143425e+01 6.899999999999999467e-01
-1.981412815878075051e+01 5.237020826231225668e-01 -1.970000000000036522e+01 2.000000000000000000e+02 -4.494142340276010117e+00 -2.949495866515796294e+01 6.600000000000000311e-01
-1.981406569113106997e+01 5.236584165982399730e-01 -1.970500000000036422e+01 2.000000000000000000e+02 -4.493914292882791983e+00 -2.949973061776474381e+01 1.689999999999999947e+00
-1.981400352473808724e+01 5.236509678038127058e-01 -1.971000000000036323e+01 2.000000000000000000e+02 -4.493890376035887257e+00 -2.950470670091783632e+01 1.260000000000000009e+00
-1.981394167075755419e+01 5.236549351238918293e-01 -1.971500000000036223e+01 2.000000000000000000e+02 -4.493435189136046226e+00 -2.950925151401799695e+01 1.939999999999999947e+00
-1.981388010105365893e+01 5.236687009326586040e-01 -1.972000000000036124e+01 2.000000000000000000e+02 -4.493351422074711721e+00 -2.951416774695665879e+01 1.189999999999999947e+00
-1.981381883706069402e+01 5.236421353527520584e-01 -1.972500000000036025e+01 2.000000000000000000e+02 -4.492722925166804160e+00 -2.951853925004875379e+01 1.080000000000000071e+00
-1.981375784402746376e+01 5.236422544704655291e-01 -1.973000000000035925e+01 2.000000000000000000e+02 -4.492400731394306845e+00 -2.952321705627625192e+01 1.800000000000000044e+00
-1.981369713933546706e+01 5.236676385243733689e-01 -1.973500000000035826e+01 2.000000000000000000e+02 -4.492157116813569218e+00 -2.952797344169551508e+01 1.360000000000000098e+00
-1.981363672635145434e+01 5.236571842026138679e-01 -1.974000000000035726e+01 2.000000000000000000e+02 -4.492021465644528533e+00 -2.953283779052647162e+01 1.540000000000000036e+00
-1.981357661014667215e+01 5.236568071932005131e-01 -1.974500000000035627e+01 2.000000000000000000e+02 -4.491668192229543166e+00 -2.953748451711148704e+01 1.189999999999999947e+00
-1.981351677622609486e+01 5.236550926195517874e-01 -1.975000000000035527e+01 2.000000000000000000e+02 -4.491525187392166885e+00 -2.954234151227410976e+01 8.900000000000000133e-01
-1.981345723576787776e+01 5.236403440815912136e-01 -1.975500000000035428e+01 2.000000000000000000e+02 -4.491498792272277996e+00 -2.954731511715421988e+01 1.629999999999999893e+00
-1.981339799422369197e+01 5.236320088355548297e-01 -1.976000000000035328e+01 2.000000000000000000e+02 -4.490566704556102628e+00 -2.955138302943804263e+01 1.649999999999999911e+00
-1.981333899666742582e+01 5.236239722162158161e-01 -1.976500000000035229e+01 2.000000000000000000e+02 -4.490470239254223728e+00 -2.955628656413616540e+01 5.000000000000000278e-02
-1.981328029115460510e+01 5.236445260276119118e-01 -1.977000000000035129e+01 2.000000000000000000e+02 -4.489261621645940892e+00 -2.956007794652787979e+01 8.499999999999999778e-01
-1.981322181122202863e+01 5.236425477541940543e-01 -1.977500000000035030e+01 2.000000000000000000e+02 -4.488869296294471845e+00 -2.956468562117640886e+01 1.429999999999999938e+00
-1.981316360352228401e+01 5.236278507249632064e-01 -1.978000000000034930e+01 2.000000000000000000e+02 -4.488837878108087764e+00 -2.956965420299002290e+01 4.699999999999999734e-01
-1.981310568767775848e+01 5.236547551218028174e-01 -1.978500000000034831e+01 2.000000000000000000e+02 -4.488089130785902547e+00 -2.957390545566783757e+01 1.969999999999999973e+00
-1.981304802085823979e+01 5.236377682412274304e-01 -1.979000000000034731e+01 2.000000000000000000e+02 -4.487970251743313987e+00 -2.957878657662524802e+01 1.900000000000000022e-01
-1.981299063813261796e+01 5.236287627462647976e-01 -1.979500000000034632e+01 2.000000000000000000e+02 -4.487377362677815285e+00 -2.958319368755974921e+01 1.959999999999999964e+00
-1.981293351101349032e+01 5.236022644955348193e-01 -1.980000000000034532e+01 2.000000000000000000e+02 -4.487031713452337200e+00 -2.958784803833427191e+01 8.000000000000000167e-02
-1.981287665240682827e+01 5.236116815201639074e-01 -1.980500000000034433e+01 2.000000000000000000e+02 -4.486763670341186838e+00 -2.959257999522311877e+01 1.199999999999999956e+00
-1.981282006542693352e+01 5.235941073146523905e-01 -1.981000000000034333e+01 2.000000000000000000e+02 -4.486637331771357928e+00 -2.959745365665328976e+01 4.099999999999999756e-01
-1.981276375674046264e+01 5.235962785604429959e-01 -1.981500000000034234e+01 2.000000000000000000e+02 -4.486304728355217541e+00 -2.960212105323714837e+01 7.000000000000000666e-02
-1.981270771340496495e+01 5.235823405165963562e-01 -1.982000000000034134e+01 2.000000000000000000e+02 -4.486167459886992503e+00 -2.960698378476892145e+01 4.000000000000000083e-02
-1.981265194504949179e+01 5.235406104332299693e-01 -1.982500000000034035e+01 2.000000000000000000e+02 -4.485880748316819044e+00 -2.961169707319874789e+01 1.919999999999999929e+00
-1.981259644201592351e+01 5.235587840583418862e-01 -1.983000000000033936e+01 2.000000000000000000e+02 -4.485878446813108766e+00 -2.961669477169503750e+01 6.400000000000000133e-01
-1.981254121873520546e+01 5.235654836652814392e-01 -1.983500000000033836e+01 2.000000000000000000e+02 -4.485503133932017938e+00 -2.962131945881394302e+01 1.820000000000000062e+00
-1.981248625328361257e+01 5.235612665957199985e-01 -1.984000000000033737e+01 2.000000000000000000e+02 -4.485293318444468547e+00 -2.962610964332639440e+01 1.870000000000000107e+00
-1.981243155349647722e+01 5.235656595221402920e-01 -1.984500000000033637e+01 2.000000000000000000e+02 -4.484899093790979840e+00 -2.963071541867290293e+01 1.139999999999999902e+00
-1.981237710803629781e+01 5.235711568794955140e-01 -1.985000000000033538e+01 2.000000000000000000e+02 -4.484653198878205238e+00 -2.963546952376012911e+01 6.999999999999999556e-01
-1.981232292374435033e+01 5.235631773983842052e-01 -1.985500000000033438e+01 2.000000000000000000e+02 -4.483830523842398996e+00 -2.963964684872432187e+01 5.699999999999999512e-01
-1.981226896824314565e+01 5.235960851762734292e-01 -1.986000000000033339e+01 2.000000000000000000e+02 -4.483592425817134242e+00 -2.964440875069905701e+01 8.900000000000000133e-01
-1.981221527195230436e+01 5.236049119719995426e-01 -1.986500000000033239e+01 2.000000000000000000e+02 -4.483470421663039218e+00 -2.964928674654495921e+01 2.999999999999999889e-01
-1.981216183981606704e+01 5.235817580753722167e-01 -1.987000000000033140e+01 2.000000000000000000e+02 -4.482998808644777178e+00 -2.965381513352669529e+01 6.600000000000000311e-01
-1.981210865192971937e+01 5.236082606155028074e-01 -1.987500000000033040e+01 2.000000000000000000e+02 -4.482649611646492893e+00 -2.965846593652841179e+01 8.900000000000000133e-01
-1.981205571364456119e+01 5.236053897833499171e-01 -1.988000000000032941e+01 2.000000000000000000e+02 -4.482053510097920856e+00 -2.966286983497983698e+01 8.900000000000000133e-01
-1.981200301076550474e+01 5.236038956781573495e-01 -1.988500000000032841e+01 2.000000000000000000e+02 -4.481901087361802816e+00 -2.966771741224371794e+01 1.780000000000000027e+00
-1.981195056550682665e+01 5.236221090832420266e-01 -1.989000000000032742e+01 2.000000000000000000e+02 -4.481749796454951529e+00 -2.967256612133686744e+01 3.499999999999999778e-01
-1.981189837665489151e+01 5.236057457204107424e-01 -1.989500000000032642e+01 2.000000000000000000e+02 -4.481358739645560085e+00 -2.967717506452747500e+01 3.099999999999999978e-01
-1.981184643048973371e+01 5.235891789846193189e-01 -1.990000000000032543e+01 2.000000000000000000e+02 -4.480544470224138820e+00 -2.968136079510605185e+01 1.870000000000000107e+00
-1.981179470398418729e+01 5.236098621574166723e-01 -1.990500000000032443e+01 2.000000000000000000e+02 -4.480357558872388068e+00 -2.968617388375430011e+01 1.600000000000000089e+00
-1.981174322850096559e+01 5.235951777873993906e-01 -1.991000000000032344e+01 2.000000000000000000e+02 -4.480050098897601529e+00 -2.969086642377951080e+01 9.499999999999999556e-01
-1.981169199663366598e+01 5.236272944536644047e-01 -1.991500000000032244e+01 2.000000000000000000e+02 -4.479805471989878995e+00 -2.969562179687179082e+01 5.400000000000000355e-01
-1.981164101042057979e+01 5.236411124095403657e-01 -1.992000000000032145e+01 2.000000000000000000e+02 -4.479611209712183850e+00 -2.970042753459409113e+01 1.629999999999999893e+00
-1.981159027122683725e+01 5.236349408560250218e-01 -1.992500000000032045e+01 2.000000000000000000e+02 -4.478713336001709067e+00 -2.970452966088361535e+01 6.800000000000000488e-01
-1.981153974230389991e+01 5.236269012186622884e-01 -1.993000000000031946e+01 2.000000000000000000e+02 -4.477956963298263204e+00 -2.970877328818016849e+01 1.750000000000000000e+00
-1.981148942988940220e+01 5.235990142721016483e-01 -1.993500000000031847e+01 2.000000000000000000e+02 -4.477545366391750825e+00 -2.971336169127365778e+01 5.400000000000000355e-01
-1.981143935031358438e+01 5.236053377724751989e-01 -1.994000000000031747e+01 2.000000000000000000e+02 -4.477002724614527196e+00 -2.971781904949643405e+01 1.199999999999999956e+00
-1.981138949595475296e+01 5.236148440723880082e-01 -1.994500000000031648e+01 2.000000000000000000e+02 -4.476901804794012563e+00 -2.972271812967591842e+01 1.600000000000000089e+00
-1.981133988770626786e+01 5.236333444936226433e-01 -1.995000000000031548e+01 2.000000000000000000e+02 -4.476759009090609531e+00 -2.972757533397251350e+01 1.439999999999999947e+00
-1.981129052227393572e+01 5.236454165965610530e-01 -1.995500000000031449e+01 2.000000000000000000e+02 -4.476263272754668954e+00 -2.973207959763657016e+01 3.699999999999999956e-01
-1.981124138111692901e+01 5.236496988895106286e-01 -1.996000000000031349e+01 2.000000000000000000e+02 -4.476241875889666488e+00 -2.973705820077156758e+01 5.899999999999999689e-01
-1.981119248640300867e+01 5.236461424348967109e-01 -1.996500000000031250e+01 2.000000000000000000e+02 -4.476095746851381563e+00 -2.974191207173328166e+01 1.239999999999999991e+00
-1.981114383081591157e+01 5.236417700044480039e-01 -1.997000000000031150e+01 2.000000000000000000e+02 -4.475726561799277192e+00 -2.974654288668117630e+01 1.370000000000000107e+00
-1.981109540237381239e+01 5.236437811256225983e-01 -1.997500000000031051e+01 2.000000000000000000e+02 -4.475333126865563393e+00 -2.975114945174746239e+01 1.600000000000000089e+00
-1.981104719883649423e+01 5.236407718118578636e-01 -1.998000000000030951e+01 2.000000000000000000e+02 -4.475287355718722715e+00 -2.975610368060062072e+01 1.600000000000000089e+00
-1.981099923582621614e+01 5.236344795422470666e-01 -1.998500000000030852e+01 2.000000000000000000e+02 -4.475237758255906861e+00 -2.975855512480425347e+01 nan
-1.981095139254248139e+01 5.236340816067512893e-01 -1.999001254182385168e+01 1.990000000000000000e+02 -4.474146494180414102e+00 -2.975746386072875893e+01 nan
-1.981090349931321271e+01 5.236332789573708846e-01 -1.999505033585380787e+01 1.980000000000000000e+02 -4.473673606884359444e+00 -2.975699097343269983e+01 nan
-1.981085558572576488e+01 5.236303959035866207e-01 -2.000011363781035456e+01 1.970000000000000000e+02 -4.473660777429679491e+00 -2.975697814397802077e+01 nan
-1.981080767381925511e+01 5.236193076669739543e-01 -2.000520270731782446e+01 1.960000000000000000e+02 -4.473460568468426324e+00 -2.975677793501676760e+01 nan
-1.981075975461552119e+01 5.236232546622628936e-01 -2.001031780798459536e+01 1.950000000000000000e+02 -4.471865328013670648e+00 -2.975518269456201281e+01 nan
-1.981071176120977384e+01 5.236307452812780650e-01 -2.001545920748501572e+01 1.940000000000000000e+02 -4.470432406676793313e+00 -2.975374977322513814e+01 nan
-1.981066370129216736e+01 5.236351441588581457e-01 -2.002062717764345834e+01 1.930000000000000000e+02 -4.469584928804655632e+00 -2.975290229535300313e+01 nan
-1.981061560294016388e+01 5.236403322272965566e-01 -2.002582199452056244e+01 1.920000000000000000e+02 -4.469570983365899863e+00 -2.975288834991424380e+01 nan
-1.981056750623079310e+01 5.236386865364718313e-01 -2.003104393850171405e+01 1.910000000000000000e+02 -4.469468207049136943e+00 -2.975278557359748177e+01 nan
-1.981051940689150470e+01 5.236420295344944575e-01 -2.003629329438785689e+01 1.900000000000000000e+02 -4.468274331013210698e+00 -2.975159169756155109e+01 nan
-1.981047125241085638e+01 5.236612691114772566e-01 -2.004157035148870136e+01 1.890000000000000000e+02 -4.468124581944534768e+00 -2.975144194849288226e+01 nan
-1.981042309303784421e+01 5.236543365749948276e-01 -2.004687540371839560e+01 1.880000000000000000e+02 -4.468005271793390243e+00 -2.975132263834173685e+01 nan
-1.981037493023821483e+01 5.236391747381387018e-01 -2.005220874969375799e+01 1.870000000000000000e+02 -4.467539581577069541e+00 -2.975085694812541703e+01 nan
-1.981032674732558263e+01 5.236398491445193315e-01 -2.005757069283514227e+01 1.860000000000000000e+02 -4.466232820420687588e+00 -2.974955018696903153e+01 nan
-1.981027850373427057e+01 5.236320486470966706e-01 -2.006296154147002042e+01 1.850000000000000000e+02 -4.466085272508559356e+00 -2.974940263905690330e+01 nan
-1.981023025535203885e+01 5.236172746340843620e-01 -2.006838160893935807e+01 1.840000000000000000e+02 -4.465827753252273880e+00 -2.974914511980061960e+01 nan
-1.981018199687201431e+01 5.236050047215914383e-01 -2.007383121370692436e+01 1.830000000000000000e+02 -4.465553274237832326e+00 -2.974887064078617982e+01 nan
-1.981013372747395707e+01 5.236180657777580461e-01 -2.007931067947155057e+01 1.820000000000000000e+02 -4.465116663898039739e+00 -2.974843403044638634e+01 nan
-1.981008543932772881e+01 5.236076469950656787e-01 -2.008482033528251876e+01 1.810000000000000000e+02 -4.463384754137685206e+00 -2.974670212068603092e+01 nan
-1.981003706981602619e+01 5.235976779460663755e-01 -2.009036051565813352e+01 1.800000000000000000e+02 -4.463122746251903195e+00 -2.974644011280025069e+01 nan
-1.980998868996988449e+01 5.235856586783586009e-01 -2.009593156070758724e+01 1.790000000000000000e+02 -4.462649615058058572e+00 -2.974596698160640074e+01 nan
-1.980994028957046993e+01 5.235879154531687396e-01 -2.010153381625625713e+01 1.780000000000000000e+02 -4.461730437090274393e+00 -2.974504780363861656e+01 nan
-1.980989184700774075e+01 5.235804345797852033e-01 -2.010716763397451246e+01 1.770000000000000000e+02 -4.461677567918261644e+00 -2.974499493446660381e+01 nan
-1.980984340423058043e+01 5.236015149341537445e-01 -2.011283337151018813e+01 1.760000000000000000e+02 -4.459778464560764100e+00 -2.974309583110910182e+01 nan
-1.980979487172145070e+01 5.236033676628892852e-01 -2.011853139262482415e+01 1.750000000000000000e+02 -4.459768557030786340e+00 -2.974308592357912318e+01 nan
-1.980974634108680732e+01 5.235940484486505397e-01 -2.012426206733380951e+01 1.740000000000000000e+02 -4.459760062827534455e+00 -2.974307742937587307e+01 nan
-1.980969781239507199e+01 5.235909857862479644e-01 -2.013002577205055843e+01 1.730000000000000000e+02 -4.459652421491043128e+00 -2.974296978803938174e+01 nan
-1.980964928083465892e+01 5.235799121775832621e-01 -2.013582288973488588e+01 1.720000000000000000e+02 -4.459540006330636075e+00 -2.974285737287897291e+01 nan
-1.980960074617385303e+01 5.235803896899371424e-01 -2.014165381004567834e+01 1.710000000000000000e+02 -4.458836468052131963e+00 -2.974215383460047235e+01 nan
-1.980955217971302673e+01 5.235629622076256595e-01 -2.014751892949807655e+01 1.700000000000000000e+02 -4.458805238622537637e+00 -2.974212260517087714e+01 nan
-1.980950361409417226e+01 5.235564573297538660e-01 -2.015341865162526602e+01 1.690000000000000000e+02 -4.458281593895131678e+00 -2.974159896044346851e+01 nan
-1.980945502539788450e+01 5.235552109582790603e-01 -2.015935338714508163e+01 1.680000000000000000e+02 -4.458122731258978177e+00 -2.974144009780731679e+01 nan
-1.980940643134336554e+01 5.235485862595213868e-01 -2.016532355413158584e+01 1.670000000000000000e+02 -4.457678251232730204e+00 -2.974099561778107415e+01 nan
-1.980935781804780049e+01 5.235630343605255366e-01 -2.017132957819179850e+01 1.660000000000000000e+02 -4.457370816473112285e+00 -2.974068818302145445e+01 nan
-1.980930919216874742e+01 5.235571099981314314e-01 -2.017737189264776276e+01 1.650000000000000000e+02 -4.455939148821039808e+00 -2.973925651536938375e+01 nan
-1.980926049899318642e+01 5.235471825919086886e-01 -2.018345093872414608e+01 1.640000000000000000e+02 -4.455873457092796031e+00 -2.973919082364114175e+01 nan
-1.980921180498992484e+01 5.235405508178568867e-01 -2.018956716574158250e+01 1.630000000000000000e+02 -4.455616602235636492e+00 -2.973893396878398221e+01 nan
-1.980916310084966980e+01 5.235352119586852426e-01 -2.019572103131596208e+01 1.620000000000000000e+02 -4.455435086125301147e+00 -2.973875245267364775e+01 nan
-1.980911439024064791e+01 5.235395121474210045e-01 -2.020191300156388436e+01 1.610000000000000000e+02 -4.454968087006232480e+00 -2.973828545355457820e+01 nan
-1.980906565925277363e+01 5.235374463046079674e-01 -2.020814355131452089e+01 1.600000000000000000e+02 -4.454959515118476432e+00 -2.973827688166682037e+01 nan
-1.980901693022180510e+01 5.235290797858185297e-01 -2.021441316432811774e+01 1.590000000000000000e+02 -4.454398244005340679e+00 -2.973771561055368906e+01 nan
-1.980896817620936545e+01 5.235250231922597974e-01 -2.022072233352138326e+01 1.580000000000000000e+02 -4.453665017325532105e+00 -2.973698238387387960e+01 nan
-1.980891938881552861e+01 5.235152637499523864e-01 -2.022707156120004157e+01 1.570000000000000000e+02 -4.453652458269155900e+00 -2.973696982481750695e+01 nan
-1.980887060318910287e+01 5.235167727330160004e-01 -2.023346135929881129e+01 1.560000000000000000e+02 -4.453228721982408267e+00 -2.973654608853075842e+01 nan
-1.980882179926748776e+01 5.234986579476821333e-01 -2.023989224962910072e+01 1.550000000000000000e+02 -4.452917628434150288e+00 -2.973623499498249600e+01 nan
-1.980877298254374708e+01 5.235133114472388938e-01 -2.024636476413471797e+01 1.540000000000000000e+02 -4.452734343238841319e+00 -2.973605170978718704e+01 nan
-1.980872415925541219e+01 5.234986746176985006e-01 -2.025287944515591221e+01 1.530000000000000000e+02 -4.452622738750559250e+00 -2.973594010529890497e+01 nan
-1.980867533290187410e+01 5.234963593298820328e-01 -2.025943684570207282e+01 1.520000000000000000e+02 -4.451850152192628585e+00 -2.973516751874097963e+01 nan
-1.980862647119783659e+01 5.234927946345910854e-01 -2.026603752973342409e+01 1.510000000000000000e+02 -4.451718228221731799e+00 -2.973503559477008196e+01 nan
-1.980857760543516477e+01 5.234830382821366035e-01 -2.027268207245209197e+01 1.500000000000000000e+02 -4.449366205170154132e+00 -2.973268357171849985e+01 nan
-1.980852862700000827e+01 5.234817683355653672e-01 -2.027937106060288741e+01 1.490000000000000000e+02 -4.449312558846743038e+00 -2.973262992539508787e+01 nan
-1.980847964833623109e+01 5.234588647229442282e-01 -2.028610509278423280e+01 1.480000000000000000e+02 -4.449251882341307862e+00 -2.973256924888965358e+01 nan
-1.980843066909952199e+01 5.234688848134811945e-01 -2.029288477976961147e+01 1.470000000000000000e+02 -4.449113839583917596e+00 -2.973243120613226154e+01 nan
-1.980838168550046063e+01 5.234692015203866733e-01 -2.029971074484001292e+01 1.460000000000000000e+02 -4.448998741337637952e+00 -2.973231610788598545e+01 nan
-1.980833269866283786e+01 5.234586131653866659e-01 -2.030658362412777507e+01 1.450000000000000000e+02 -4.448659505894145383e+00 -2.973197687244249465e+01 nan
-1.980828369760514107e+01 5.234688966640325125e-01 -2.031350406697234945e+01 1.440000000000000000e+02 -4.448498393952739605e+00 -2.973181576050108887e+01 nan
-1.980823469105371615e+01 5.234611455357174314e-01 -2.032047273628844408e+01 1.430000000000000000e+02 -4.447622614117291207e+00 -2.973093998066564581e+01 nan
-1.980818564396922454e+01 5.234463704728259392e-01 -2.032749030894709108e+01 1.420000000000000000e+02 -4.447543092870185788e+00 -2.973086045941853683e+01 nan
-1.980813659539007787e+01 5.234548697632263048e-01 -2.033455747617018261e+01 1.410000000000000000e+02 -4.447282499445710968e+00 -2.973059986599406557e+01 nan
-1.980808753643411535e+01 5.234610864071432834e-01 -2.034167494393904718e+01 1.400000000000000000e+02 -4.446945617685541308e+00 -2.973026298423389591e+01 nan
-1.980803846335617990e+01 5.234709917943229929e-01 -2.034884343341765955e+01 1.390000000000000000e+02 -4.446581406465165642e+00 -2.972989877301351669e+01 nan
-1.980798937481138822e+01 5.234589711914530152e-01 -2.035606368139114508e+01 1.380000000000000000e+02 -4.446454573313400438e+00 -2.972977193986174882e+01 nan
-1.980794028245017202e+01 5.234569023827778667e-01 -2.036333644072022508e+01 1.370000000000000000e+02 -4.445975253152587570e+00 -2.972929261970093506e+01 nan
-1.980789116896403357e+01 5.234619718788996456e-01 -2.037066248081229958e+01 1.360000000000000000e+02 -4.445535695122575071e+00 -2.972885306167092878e+01 nan
-1.980784203629852769e+01 5.234607586070720853e-01 -2.037804258810992053e+01 1.350000000000000000e+02 -4.445524217323674421e+00 -2.972884158387202547e+01 nan
-1.980779290548302640e+01 5.234436269339134418e-01 -2.038547756659743726e+01 1.340000000000000000e+02 -4.445247123653341959e+00 -2.972856449020169123e+01 nan
-1.980774376346652232e+01 5.234374871497127213e-01 -2.039296823832659555e+01 1.330000000000000000e+02 -4.444884040639792033e+00 -2.972820140718814130e+01 nan
-1.980769460602028431e+01 5.234345784249667677e-01 -2.040051544396197869e+01 1.320000000000000000e+02 -4.444345422378200183e+00 -2.972766278892655123e+01 nan
-1.980764542450810239e+01 5.234227366076468213e-01 -2.040812004334719632e+01 1.310000000000000000e+02 -4.444225080765901836e+00 -2.972754244731424933e+01 nan
-1.980759623949612092e+01 5.234328534884243878e-01 -2.041578291609276619e+01 1.300000000000000000e+02 -4.443498481809184497e+00 -2.972681584835753199e+01 nan
-1.980754702115505950e+01 5.234430297418799505e-01 -2.042350496218667644e+01 1.290000000000000000e+02 -4.442118464995580496e+00 -2.972543583154392977e+01 nan
-1.980749773727231755e+01 5.234482914970144396e-01 -2.043128710262872971e+01 1.280000000000000000e+02 -4.441976377828629197e+00 -2.972529374437697669e+01 nan
-1.980744844881576938e+01 5.234325333328877505e-01 -2.043913028008975630e+01 1.270000000000000000e+02 -4.441841252659404660e+00 -2.972515861920775038e+01 nan
-1.980739915612838686e+01 5.234361950701731381e-01 -2.044703545959686863e+01 1.260000000000000000e+02 -4.440311164109361997e+00 -2.972362853065770594e+01 nan
-1.980734979039632648e+01 5.234549333524607384e-01 -2.045500362924604687e+01 1.250000000000000000e+02 -4.440227811477650555e+00 -2.972354517802600071e+01 nan
-1.980730042298649352e+01 5.234487569691894659e-01 -2.046303580094330954e+01 1.240000000000000000e+02 -4.439289928296055621e+00 -2.972260729484440134e+01 nan
-1.980725101169452884e+01 5.234489966961189955e-01 -2.047113301117592954e+01 1.230000000000000000e+02 -4.439220623325088155e+00 -2.972253798987343387e+01 nan
-1.980720159941960645e+01 5.234536433410401646e-01 -2.047929632181509163e+01 1.220000000000000000e+02 -4.438409210933454752e+00 -2.972172657748180313e+01 nan
-1.980715214947910496e+01 5.234760254400770974e-01 -2.048752682095160793e+01 1.210000000000000000e+02 -4.437782042898117396e+00 -2.972109940944646667e+01 nan
-1.980710267096293364e+01 5.234832108540409257e-01 -2.049582562376630435e+01 1.200000000000000000e+02 -4.437427935105179522e+00 -2.972074530165352968e+01 nan
-1.980705317737223226e+01 5.234898211244635169e-01 -2.050419387343682232e+01 1.190000000000000000e+02 -4.435142450481055043e+00 -2.971845981702940875e+01 nan
-1.980700357299323855e+01 5.235007541751279803e-01 -2.051263274208268683e+01 1.180000000000000000e+02 -4.434828730326724866e+00 -2.971814609687507769e+01 nan
-1.980695395551153837e+01 5.235122268218675989e-01 -2.052114343175059474e+01 1.170000000000000000e+02 -4.434752051213437518e+00 -2.971806941776178945e+01 nan
-1.980690433668712558e+01 5.235012363355245890e-01 -2.052972717544198744e+01 1.160000000000000000e+02 -4.434397460636457566e+00 -2.971771482718481039e+01 nan
-1.980685470272844029e+01 5.234951525401811967e-01 -2.053838523818510353e+01 1.150000000000000000e+02 -4.434264581981351760e+00 -2.971758194852970547e+01 nan
-1.980680506463792057e+01 5.234751860409150304e-01 -2.054711891815385982e+01 1.140000000000000000e+02 -4.434092693649202666e+00 -2.971741006019755815e+01 nan
-1.980675542047891113e+01 5.234851290387957379e-01 -2.055592954783601556e+01 1.130000000000000000e+02 -4.433968091540847034e+00 -2.971728545808920430e+01 nan
-1.980670577259863308e+01 5.234795882883698237e-01 -2.056481849525326311e+01 1.120000000000000000e+02 -4.433417360603009172e+00 -2.971673472715136555e+01 nan
-1.980665609983502762e+01 5.234824938643156678e-01 -2.057378716523602336e+01 1.110000000000000000e+02 -4.433167296317566120e+00 -2.971648466286592338e+01 nan
-1.980660641711666869e+01 5.234939863842607011e-01 -2.058283700075594069e+01 1.100000000000000000e+02 -4.433080233514573365e+00 -2.971639760006292974e+01 nan
-1.980655673254117843e+01 5.234836748917434113e-01 -2.059196948431921470e+01 1.090000000000000000e+02 -4.432162924869785137e+00 -2.971548029141814595e+01 nan
-1.980650700484052251e+01 5.234864035138325766e-01 -2.060118613942414001e+01 1.080000000000000000e+02 -4.430631247401015216e+00 -2.971394861394937692e+01 nan
