weight logl nH log(R_in*) T_p R_ratio
4.431870784039431657e-04 -4.846651669646660388e+00 4.728224892426710624e-02 7.760491673859307937e+00 2.370323495182917977e+05 8.520915666406702726e+00
4.420044595569012327e-04 -4.844323677906904102e+00 4.477690801727476910e-02 7.743885586693473932e+00 2.378224985747896135e+05 9.137194088143729687e+00
4.400217904195393034e-04 -4.843819400062134406e+00 4.176615430331581669e-02 7.720528208359177746e+00 2.388302876307343249e+05 9.207944766858775054e+00
4.387907695321192252e-04 -4.841620956955336119e+00 4.440670114177874134e-02 7.728495781182205704e+00 2.389318070021564199e+05 9.249443122304628062e+00
4.368321410242321763e-04 -4.841094644774417866e+00 3.942398558172506562e-02 7.687679314914552364e+00 2.411722934727195243e+05 9.852538034827071911e+00
4.356981960622089366e-04 -4.838693856634975532e+00 4.008869273397169808e-02 7.695407924806901612e+00 2.406186125355625118e+05 9.758307879847549771e+00
4.339155712756442439e-04 -4.837793670484415998e+00 4.371412609880096639e-02 7.735242854864356588e+00 2.381197297145882330e+05 9.337795945588137414e+00
4.319224535526917713e-04 -4.837397582962987386e+00 4.495052776591432209e-02 7.747866238147734563e+00 2.373460913727498555e+05 8.474289980442787140e+00
4.303239726491125982e-04 -4.836105299657932122e+00 4.352812243715485641e-02 7.727626793315796938e+00 2.389453226059628651e+05 9.099687455667528013e+00
4.285973411535236874e-04 -4.835125769970270326e+00 4.573958950933602885e-02 7.747418404860443530e+00 2.376983800176169025e+05 9.132691990561440321e+00
4.278552029092062446e-04 -4.831858822047026436e+00 3.971760954142071476e-02 7.691732701790483517e+00 2.408788371430647385e+05 9.679147268362882528e+00
4.259275244311997366e-04 -4.831374448076613426e+00 4.304882779206038040e-02 7.736656970300924030e+00 2.379383367428283673e+05 9.002866066661564304e+00
4.239951369498030963e-04 -4.830921663720793013e+00 4.196784201576023166e-02 7.722389005032801457e+00 2.388864953909560863e+05 9.440646241331386079e+00
4.225669237541729057e-04 -4.829295815757438604e+00 4.373701901214012422e-02 7.732588532099713419e+00 2.383949398995995289e+05 8.656858432956511251e+00
4.205965738053985101e-04 -4.828969532162640910e+00 4.789653018860630385e-02 7.780289000778552122e+00 2.354549511109175801e+05 8.109184213618744863e+00
4.186939721761745079e-04 -4.828503373029652934e+00 4.777306994788131644e-02 7.776377707058898636e+00 2.358137179864384525e+05 8.270836177259687005e+00
4.178242772327488185e-04 -4.825582694687945207e+00 4.741046853743857703e-02 7.777309677831934387e+00 2.355528399055407208e+05 8.398683315281342487e+00
4.157665429110013965e-04 -4.825519741621995706e+00 4.079900304518301740e-02 7.706681533873421586e+00 2.398016532524523209e+05 9.654955262283856143e+00
4.145436636854696105e-04 -4.823465339785222739e+00 4.519043504261563426e-02 7.755074367554485093e+00 2.368663124464908615e+05 8.342546245573320363e+00
4.129845739229928724e-04 -4.822233408441563896e+00 4.071234317276055392e-02 7.704797222753307473e+00 2.399537226246644568e+05 9.730044983781457546e+00
4.113016406371480783e-04 -4.821316785294280649e+00 4.006366151043899704e-02 7.693227701490569892e+00 2.409665790053811797e+05 9.780068000435655051e+00
4.097275488239879673e-04 -4.820151225682058893e+00 4.278052368367316755e-02 7.727636070522615697e+00 2.386996692556940834e+05 9.317849386121601185e+00
4.091186929763077204e-04 -4.816638332610825302e+00 4.372162016591259193e-02 7.739425065512258506e+00 2.377536197655979486e+05 8.622892460794117753e+00
4.071126022631390467e-04 -4.816553838213622818e+00 4.406996321805040778e-02 7.746015362910464219e+00 2.374209962044892018e+05 8.826684609704532392e+00
4.062463559522955518e-04 -4.813683885788839767e+00 4.050632537720422893e-02 7.693236201323878198e+00 2.410158461896886001e+05 9.912136200243683248e+00
4.043346591042817407e-04 -4.813400750252523785e+00 4.609757022555531492e-02 7.752752913537263701e+00 2.373290386927407526e+05 8.395917476772520871e+00
4.025448338843756269e-04 -4.812837170240993778e+00 4.249261301208609454e-02 7.709913969321642746e+00 2.401305925289967854e+05 9.392754845026358268e+00
4.018315377334732096e-04 -4.809610709004786600e+00 4.238358194829362768e-02 7.720688757945429082e+00 2.390612944811597408e+05 8.887560257442505218e+00
4.001028398595051828e-04 -4.808922035716686416e+00 4.825241313016712802e-02 7.778655314045562541e+00 2.356418093453795300e+05 8.392209179114949791e+00
3.992498683706596795e-04 -4.806056192025438989e+00 4.625093319907792877e-02 7.761470490074589001e+00 2.365495098572024144e+05 8.806727143723563245e+00
3.975971808910094959e-04 -4.805204264986062235e+00 4.609701934301457804e-02 7.765222077766242847e+00 2.363063253343774413e+05 8.483353793937478571e+00
3.963712966201533155e-04 -4.803292259735778558e+00 4.681969822298904377e-02 7.760948444677139513e+00 2.367185281522859586e+05 8.474333514707316439e+00
3.944224694580447167e-04 -4.803221057080796719e+00 4.183618872857756965e-02 7.715157291183923682e+00 2.393538726383288740e+05 9.082424321306401538e+00
3.928791740105015955e-04 -4.802141530096609046e+00 4.385142960512668220e-02 7.738044230327743023e+00 2.380264456079743686e+05 8.593822846052804110e+00
3.913145059463512491e-04 -4.801132049736050789e+00 4.276589821828388760e-02 7.716581295595033474e+00 2.395360308863768005e+05 9.071239229124353542e+00
3.894172545941583389e-04 -4.800992246753116532e+00 4.784104139333528183e-02 7.779883968431041019e+00 2.354928262529098720e+05 8.215425544360392962e+00
3.877195969141899708e-04 -4.800361259436325412e+00 4.427779693819103302e-02 7.740105461166582934e+00 2.377887703631546756e+05 8.828407453483547940e+00
3.863842393568572842e-04 -4.798811336336425981e+00 4.636657346646247402e-02 7.759302441388800986e+00 2.368494288776222966e+05 8.279381732046292797e+00
3.844621002541050050e-04 -4.798798434251528633e+00 4.611348338428227639e-02 7.749935161297441866e+00 2.374884049462266557e+05 8.831872266132430482e+00
3.830358050521287419e-04 -4.797515178842075123e+00 4.563544768947311314e-02 7.755333023830478290e+00 2.369422894293559657e+05 8.318709046275372998e+00
3.811445330510157981e-04 -4.797464994398072946e+00 4.555535916410861919e-02 7.749651310109000768e+00 2.375670051537810068e+05 8.791318600883691659e+00
3.794583903339223004e-04 -4.796898701993458580e+00 4.051329453022760319e-02 7.703001706950498573e+00 2.402005460258412932e+05 9.785386934479465282e+00
3.776268631862653505e-04 -4.796737075775338255e+00 4.045442471751901220e-02 7.697046949160377238e+00 2.407149399404375290e+05 9.522637970039781408e+00
3.763792821855870539e-04 -4.795046285247551054e+00 3.943834831679302044e-02 7.688691689871761881e+00 2.411065085109324427e+05 9.920734633832879013e+00
3.745684992145230006e-04 -4.794868954747441236e+00 4.584896267238436351e-02 7.764371184150687277e+00 2.362590895672929764e+05 8.351435891614121587e+00
3.729379459738884663e-04 -4.794231608306586345e+00 4.056015592587618179e-02 7.698330797732793052e+00 2.405830966486150573e+05 9.957073847121565180e+00
3.716258271352500427e-04 -4.792756142387685436e+00 4.214678200290869481e-02 7.712641782899415155e+00 2.396781397466561757e+05 9.169239964014355593e+00
3.698772622503810887e-04 -4.792472422470809512e+00 4.192329820761330622e-02 7.714546633968975442e+00 2.396324768172612530e+05 9.282813206764746639e+00
3.682450832988472126e-04 -4.791894945706018483e+00 4.166457103592104139e-02 7.703988418672940597e+00 2.404506172361024655e+05 9.716148554326327513e+00
3.665935669343237785e-04 -4.791389862092465535e+00 4.518917751343219658e-02 7.750289898843175429e+00 2.373942460432918160e+05 8.881063772942995982e+00
3.661868421473946328e-04 -4.787499948616764200e+00 4.624219609704402489e-02 7.748330299858204206e+00 2.377317717795405770e+05 8.917947906341670006e+00
3.649785519270591378e-04 -4.785805059416731844e+00 3.995114107939053139e-02 7.699802012517925398e+00 2.402494129214076384e+05 9.764762055927493023e+00
3.640096675082631181e-04 -4.783463223056314995e+00 4.832039170298516040e-02 7.781678739331352013e+00 2.354627550527366111e+05 8.220098366279996682e+00
3.624511156272884138e-04 -4.782754037669783465e+00 4.813884413852818900e-02 7.773051448908812056e+00 2.361427805472387408e+05 8.471703089098205908e+00
3.608985467478418923e-04 -4.782046764533060212e+00 4.534762978867347416e-02 7.742216759967833539e+00 2.380007099161494698e+05 9.170130768569123347e+00
3.591008227917193065e-04 -4.782040456938891460e+00 3.959219847016954424e-02 7.694341410966948125e+00 2.406232507250794442e+05 9.755987999614443851e+00
3.577562091646038583e-04 -4.780791874987637691e+00 4.652473053864841779e-02 7.753127015642085951e+00 2.374100215120030625e+05 8.533444100745796845e+00
3.559768313252694013e-04 -4.780778001241807296e+00 4.599581709328794121e-02 7.748923517336955946e+00 2.376830572473146603e+05 8.571136827104375300e+00
3.543786061358428804e-04 -4.780277798954061907e+00 4.042221896662177849e-02 7.702194939507514881e+00 2.401703403027155146e+05 9.348557951084490725e+00
3.529195279977024040e-04 -4.779403584496090041e+00 4.342102568638288307e-02 7.718526095439075085e+00 2.395684015508571465e+05 9.303991094110489968e+00
3.512282583082316080e-04 -4.779207328751677863e+00 4.187197769617385934e-02 7.717775546838435474e+00 2.391791955246358702e+05 9.626603926955265678e+00
3.497716094253935817e-04 -4.778363252444259857e+00 4.050212677719111642e-02 7.696597156026248499e+00 2.407533956680644478e+05 9.928774687863054282e+00
3.481079524436193678e-04 -4.778131009587827549e+00 4.533060793582702197e-02 7.758603888777282798e+00 2.365339646086056018e+05 8.661951296551849921e+00
3.468151183832450394e-04 -4.776851811518825208e+00 4.349626361261552110e-02 7.722455014313432287e+00 2.392599398623727611e+05 8.985042026149551830e+00
3.452548655998667116e-04 -4.776360764263203329e+00 4.661082723947957557e-02 7.755171284691189548e+00 2.372208500011650904e+05 8.876032633264259175e+00
3.438596123589718139e-04 -4.775410178960201257e+00 4.215938091173259544e-02 7.707419087053526852e+00 2.402554040977566037e+05 9.438211499668570426e+00
3.425605846979477192e-04 -4.774195117740822170e+00 4.287855706787627175e-02 7.725388614515532382e+00 2.389389147410691949e+05 9.019350909502907854e+00
3.409646017972584259e-04 -4.773864984579989645e+00 4.536791103496769229e-02 7.747373153746336172e+00 2.376532678548770782e+05 8.502069882092431641e+00
3.401227005641941064e-04 -4.771337212909450010e+00 4.433017525993859786e-02 7.731427249592924156e+00 2.388038486002678110e+05 9.046563659551782877e+00
3.397660939579822087e-04 -4.767386227518272790e+00 4.756531824544479869e-02 7.767115374081082102e+00 2.365436903810253716e+05 8.411958552624994923e+00
3.390281477317841699e-04 -4.764560513838331346e+00 4.373508392130665001e-02 7.737581213012307835e+00 2.378698925215498602e+05 9.042574063932210748e+00
3.374992076617328637e-04 -4.764080486788134117e+00 4.697992727172517480e-02 7.761481282066576171e+00 2.367837146925319394e+05 8.348373327108966180e+00
3.365836533905822527e-04 -4.761796932753597389e+00 4.817857113710009159e-02 7.773200550512274098e+00 2.361276741269307677e+05 8.368239919521872849e+00
3.351721703324443929e-04 -4.760999308335673419e+00 4.455983357373365095e-02 7.742581640691933664e+00 2.376650954227023176e+05 8.723918043779081088e+00
3.335384296530815901e-04 -4.760885559368397857e+00 4.454871159494047661e-02 7.738942466586002489e+00 2.380528442413955345e+05 8.610979881484063014e+00
3.323821286937210886e-04 -4.759358352352418109e+00 4.485126058486126749e-02 7.736919886500551513e+00 2.383777600691052212e+05 9.281705223961246531e+00
3.313645418754129833e-04 -4.757424545105372715e+00 4.410153985676139310e-02 7.727661772347528490e+00 2.389990894266219111e+05 8.947323637571523491e+00
3.299688788372708427e-04 -4.756645305969371407e+00 4.167028567664207706e-02 7.709414890966067802e+00 2.398773185394230240e+05 9.168215332638421700e+00
3.285096797440383953e-04 -4.756077345442183635e+00 4.544423477067065925e-02 7.739436985081246334e+00 2.383069626652383886e+05 9.054248893261330977e+00
3.274527754883641657e-04 -4.754299801733204767e+00 4.531335849112554104e-02 7.753832014333425171e+00 2.369301728789872141e+05 8.877632202406070761e+00
3.259543089118764289e-04 -4.753886434597230704e+00 4.652398463716645588e-02 7.761880046385439158e+00 2.366523632624489255e+05 8.824919803819819109e+00
3.243980980717566551e-04 -4.753672190115702634e+00 4.163952388106874347e-02 7.703573986405682028e+00 2.404687602736051776e+05 9.686497342501386498e+00
3.228166803466646600e-04 -4.753559040431909466e+00 4.087949678251770469e-02 7.698688594097895077e+00 2.406292695957335236e+05 9.502987542096184015e+00
3.220896259475258664e-04 -4.750813801162480310e+00 4.329960412821722004e-02 7.738135477704717324e+00 2.378725917745390907e+05 9.018896813043699723e+00
3.216414089576430922e-04 -4.747206361216328219e+00 4.231353777057998700e-02 7.722121467765288294e+00 2.388532378754020028e+05 9.038963618878959494e+00
3.203051389648731953e-04 -4.746369548718864628e+00 4.677888105838498567e-02 7.761547379527485191e+00 2.367124317978606559e+05 8.320488526680891894e+00
3.189647486293211635e-04 -4.745563058614614249e+00 4.316364295449950927e-02 7.729030910579282931e+00 2.386977891249190143e+05 8.990151575954904217e+00
3.175124575483972739e-04 -4.745126595493114330e+00 3.991383456351241255e-02 7.692089040176418813e+00 2.409768301050350128e+05 9.902126496590188509e+00
3.160165008224219635e-04 -4.744849219412954788e+00 4.392831045584110611e-02 7.734009171128277238e+00 2.382994335780002002e+05 8.702600181960464809e+00
3.151979590484778652e-04 -4.742442766566289158e+00 4.724248800599362835e-02 7.765897327094656077e+00 2.365786858974088682e+05 8.518094149709753538e+00
3.139728519949774800e-04 -4.741337125873272385e+00 4.547104688806109102e-02 7.745405940202059192e+00 2.376935463084616349e+05 8.764755502111322372e+00
3.124114606203235280e-04 -4.741322546411951500e+00 4.370916163312037195e-02 7.733552695619843931e+00 2.383551035391353071e+05 9.388294411672628570e+00
3.115336791961711071e-04 -4.739136197636158343e+00 4.006422682753194020e-02 7.697777031786634083e+00 2.404405713778625650e+05 9.809971434439553661e+00
3.104146614559673777e-04 -4.737734628163417838e+00 4.265207380449709956e-02 7.713421728309264758e+00 2.398991784301237785e+05 9.425300530260015464e+00
3.093373171227729976e-04 -4.736211326764230733e+00 4.167229498602857685e-02 7.708386540604487358e+00 2.399188099021863309e+05 9.325172482155700493e+00
3.078265536439289641e-04 -4.736107162596671749e+00 4.047174455232283030e-02 7.696722980079321985e+00 2.407564456513770856e+05 9.658765733355943794e+00
3.063403378819017087e-04 -4.735946950229541486e+00 4.513224175643225367e-02 7.744678790427927062e+00 2.378782107972464291e+05 8.861235514342144626e+00
3.051133718927298046e-04 -4.734960230765398848e+00 4.256031322802753675e-02 7.729024749115177784e+00 2.384852452627070015e+05 9.016579337290217211e+00
3.037590386868789668e-04 -4.734408898223181339e+00 4.017103013046264409e-02 7.692755542390303347e+00 2.409472321404569666e+05 9.845923628166922015e+00
3.022795117699617192e-04 -4.734291524436095244e+00 4.710732367531786369e-02 7.773080075903394892e+00 2.358092237548521371e+05 8.229527114086973683e+00
3.008047024804150400e-04 -4.734182424229504527e+00 4.622529373822774346e-02 7.754119479680233518e+00 2.373090967041704571e+05 8.494235648973782915e+00
2.996747221951464495e-04 -4.732946022356768978e+00 4.636291829194999492e-02 7.762251159457295380e+00 2.365001135388953553e+05 8.721474053764575629e+00
2.981972535007770017e-04 -4.732888457399795357e+00 4.433422791542445535e-02 7.735949240616303513e+00 2.381847174124298908e+05 8.970186453099424639e+00
2.969434976461155927e-04 -4.732101772340742585e+00 4.504781583822024815e-02 7.738371312704082960e+00 2.382747490750451689e+05 9.216576706852983136e+00
2.955645252158638605e-04 -4.731756476975309766e+00 4.007501950904538562e-02 7.695863244464924868e+00 2.406297650751844340e+05 9.878520135079000397e+00
2.948068102406774986e-04 -4.729323388157240515e+00 4.707197754307032578e-02 7.768193837876622432e+00 2.361753274291344860e+05 8.523841332869446674e+00
2.937174025521162952e-04 -4.728025560163668928e+00 4.417014316393755302e-02 7.745957176469926431e+00 2.373427202231836563e+05 8.999138336348451617e+00
2.924065898886848199e-04 -4.727498384568391110e+00 4.216437794423891910e-02 7.715259724995064516e+00 2.394904800649276876e+05 9.692095511298681743e+00
2.913153428693704807e-04 -4.726237316513012487e+00 4.220656745134494792e-02 7.708119527803727777e+00 2.402082773806246405e+05 9.510779813340501931e+00
2.900216146223898823e-04 -4.725688196045348732e+00 4.148146696091661867e-02 7.709946792075597521e+00 2.398735207503867859e+05 9.678410572599092987e+00
2.894066654245904023e-04 -4.722810803622029319e+00 4.156044416935719688e-02 7.710086969039748439e+00 2.399128098043878272e+05 9.442829935404066788e+00
2.880051787362512545e-04 -4.722665187731690750e+00 4.420589958184469037e-02 7.747401755691917913e+00 2.372328784460115421e+05 8.924069282151830151e+00
2.868326190772113636e-04 -4.721744812592045371e+00 4.568274841597960712e-02 7.753844675638895900e+00 2.371380934276915505e+05 8.375314485298007483e+00
2.860538759514376665e-04 -4.719463478897438335e+00 4.457004643513409747e-02 7.743673770472221385e+00 2.375988960093583155e+05 8.622189242112229479e+00
2.847317182000770825e-04 -4.719096252147680026e+00 4.429229110497564376e-02 7.729904319725273254e+00 2.387570610780837596e+05 9.191362787431492265e+00
2.838217430163469815e-04 -4.717297273767673715e+00 4.487149267639779088e-02 7.734689792367464456e+00 2.385312482373761886e+05 8.952207833459274511e+00
2.825946174458281342e-04 -4.716630225906992990e+00 4.579025473129824664e-02 7.759459581308597365e+00 2.365696017209706770e+05 8.460048976296118184e+00
2.813069389953637704e-04 -4.716197266639332142e+00 4.193056308808297550e-02 7.721945900254288730e+00 2.388965023734801216e+05 9.022530008395172274e+00
2.804104580456864837e-04 -4.714389198082240995e+00 4.052923665447638601e-02 7.699530527733203122e+00 2.404473959590888990e+05 9.448894074617076200e+00
2.792019125228236060e-04 -4.713708428554201468e+00 4.523885364502905349e-02 7.740628306600318531e+00 2.380689630625032587e+05 8.981932474426150392e+00
2.781994962646734768e-04 -4.712305180636287893e+00 4.625017726364266668e-02 7.755129010771687703e+00 2.370767607417275431e+05 8.803616062774619166e+00
2.773707612170478193e-04 -4.710288550070290015e+00 4.162099707058956877e-02 7.709771086162949594e+00 2.398774263072407921e+05 9.176580484294955653e+00
2.763627315939753905e-04 -4.708929401670125081e+00 4.094131699707679456e-02 7.703611567891726963e+00 2.402931496436918387e+05 9.661881980387843072e+00
2.752389512857179735e-04 -4.708004015283287380e+00 4.441972317429561390e-02 7.730044556487199792e+00 2.388204342806722270e+05 9.248080178337353630e+00
2.738765508683862712e-04 -4.707966188842537036e+00 4.270301698173999821e-02 7.716207269752354492e+00 2.395806935408462887e+05 9.639953317294899904e+00
2.727595890786033562e-04 -4.707052868308762683e+00 4.496372021070987879e-02 7.753514497635661584e+00 2.369412270436924591e+05 8.448480869744622979e+00
2.717935587474498292e-04 -4.705600846493768863e+00 4.298109868780509990e-02 7.735191183575456542e+00 2.380231961257379444e+05 8.896470542180257013e+00
2.710951005101567353e-04 -4.703173965717221350e+00 4.136228711366897459e-02 7.715876988377145196e+00 2.391656998421020980e+05 9.293362403862094112e+00
2.698894228189903139e-04 -4.702631319432063250e+00 4.209509824537343431e-02 7.718652122916601854e+00 2.391273596906730381e+05 9.045592423898643375e+00
2.685667293940809715e-04 -4.702544239750404920e+00 4.397862211912588470e-02 7.745104424157113421e+00 2.373879755643462995e+05 8.958603780042237119e+00
2.674607261830555462e-04 -4.701670911879110903e+00 4.757473296506099791e-02 7.767075840292414490e+00 2.364910548622549395e+05 8.583377611910556482e+00
2.663365568245233857e-04 -4.700882889183172431e+00 4.637924236450358811e-02 7.758622726146957582e+00 2.368626298653869599e+05 8.859170599874424568e+00
2.651897247680210282e-04 -4.700198137086617045e+00 4.250727015978291584e-02 7.728202139655709679e+00 2.385377569808799017e+05 9.161699466462664532e+00
2.644635965099152936e-04 -4.697940038945269237e+00 4.625210642467969535e-02 7.752287250411431963e+00 2.373896745537302049e+05 8.934950993507181138e+00
2.636504901284444881e-04 -4.696019324442596954e+00 4.009616751157717152e-02 7.700725534226450009e+00 2.402262931486047455e+05 9.635177568164202455e+00
2.626218177318322719e-04 -4.694928607493617179e+00 4.395782309697453261e-02 7.728965505682525716e+00 2.387771357351795596e+05 9.397610685282025145e+00
2.614158564180723405e-04 -4.694531190483916205e+00 4.428086757259812323e-02 7.748384881338418850e+00 2.371434286703384423e+05 8.682130408472037431e+00
2.606752336239328964e-04 -4.692368332526988262e+00 4.795257569961411392e-02 7.772940998186602002e+00 2.360768961902919982e+05 8.334166499741250789e+00
2.594376548816101523e-04 -4.692127226625945724e+00 4.658653159762950191e-02 7.755261082479995238e+00 2.371848755854507326e+05 8.688038391564848695e+00
2.582552574476720537e-04 -4.691695183659132518e+00 4.203406836993126006e-02 7.725180219385388902e+00 2.386267256801448239e+05 9.139004270737924429e+00
2.570370803283774123e-04 -4.691423293508060866e+00 4.511409790326914582e-02 7.755087078144246249e+00 2.368273331716667162e+05 8.443407513620426741e+00
2.558525440636693770e-04 -4.691042370652406923e+00 4.317848235091309439e-02 7.736955703647088178e+00 2.378288271674264688e+05 8.879190842650483972e+00
2.546125166034199621e-04 -4.690900802678293680e+00 4.064132650162390059e-02 7.708177327290824721e+00 2.396857117648556887e+05 9.512572733745695786e+00
2.534227662382280868e-04 -4.690584542490776165e+00 4.127245053708104155e-02 7.712583774394011549e+00 2.395225628013935930e+05 9.623281609547248650e+00
2.521858005912656843e-04 -4.690477529659093037e+00 4.040076581737295225e-02 7.695922080236928586e+00 2.407111407937048934e+05 9.746781308915462461e+00
2.511945021306641909e-04 -4.689416101497080547e+00 4.228523502080161478e-02 7.725058117207327157e+00 2.386942199194093118e+05 8.918975874844031537e+00
2.501163058186089234e-04 -4.688717616475210903e+00 4.204043169121121637e-02 7.711555984295812571e+00 2.397268257330142078e+05 9.418491134990652824e+00
2.490071410004245350e-04 -4.688162074659055101e+00 4.757573102353317152e-02 7.766951139313374775e+00 2.364870411882029730e+05 8.546974806716997719e+00
2.479316239690566620e-04 -4.687490651081243520e+00 4.596521503728118185e-02 7.753645836486873222e+00 2.372915961886206933e+05 8.852398959862656014e+00
2.467177276754124152e-04 -4.687398769231876372e+00 4.451161140433842339e-02 7.740598588446889750e+00 2.380233625787887722e+05 8.667413011668747558e+00
2.455394467895507453e-04 -4.687186035714907106e+00 4.721086630189756661e-02 7.772064778124965656e+00 2.360039280041620077e+05 8.407927810375333877e+00
2.443159204953783740e-04 -4.687181505481212263e+00 4.255101080967042815e-02 7.720924318252794016e+00 2.390890147889813816e+05 8.944678850156197569e+00
2.431168368838934374e-04 -4.687101511418967803e+00 4.414886162714933004e-02 7.746968998441012388e+00 2.372877660866924853e+05 8.630703187830185641e+00
2.422347021817269333e-04 -4.685736549540845175e+00 4.747208172970876494e-02 7.770086977295501462e+00 2.361870020764481160e+05 8.571379259511802573e+00
2.410948420654873724e-04 -4.685453257811813543e+00 4.385802702908959960e-02 7.728533541032073018e+00 2.388098818963537633e+05 8.857306481856863201e+00
2.402224189990841586e-04 -4.684078409421385203e+00 4.519582922860232443e-02 7.741143925625808109e+00 2.381142412370936654e+05 8.687361830137737329e+00
2.391959664770519699e-04 -4.683360490048938729e+00 4.300755937057788858e-02 7.720624827371810106e+00 2.391983443412703928e+05 9.149853302792450904e+00
2.381096275066666844e-04 -4.682912462034447110e+00 4.202845685675939136e-02 7.713071755691635722e+00 2.396755847078264051e+05 9.712276627032760956e+00
2.371017066683943255e-04 -4.682154458288363408e+00 4.332365284049398413e-02 7.724852310251106857e+00 2.391070827651285799e+05 9.180802868376744641e+00
2.365888532684174892e-04 -4.679319811131501972e+00 4.366771533064030264e-02 7.739075617985713862e+00 2.379096736490725307e+05 8.772114813428961710e+00
2.354265808058409544e-04 -4.679244543365753017e+00 4.442336975435143276e-02 7.745250138596799339e+00 2.374242866427263070e+05 8.645443265820189183e+00
2.344000670174207254e-04 -4.678614305815798957e+00 4.196797358677640394e-02 7.720275641266043820e+00 2.390985701566738717e+05 9.312226421995166703e+00
2.332318791488742005e-04 -4.678610501256017074e+00 4.402975023931574722e-02 7.732265346771310277e+00 2.384853042079186416e+05 9.338585382096990628e+00
2.332355587791582916e-04 -4.673594724676624068e+00 4.353626105059866386e-02 7.723913976931754632e+00 2.390705167641531734e+05 9.128736136243269073e+00
2.322089637364508556e-04 -4.673005977394268484e+00 4.422796614109932023e-02 7.736228493943253959e+00 2.382941494792439626e+05 9.292249638144173929e+00
2.311087684887645646e-04 -4.672755190468037334e+00 4.679820175612518784e-02 7.759449981441961519e+00 2.369435228223689483e+05 8.419842463423758971e+00
2.300536219334935845e-04 -4.672331228837284023e+00 4.230228536374498749e-02 7.726955084958238018e+00 2.385327600099162082e+05 8.964120370693166251e+00
2.290138688695859503e-04 -4.671861084959447297e+00 4.070328428454912661e-02 7.700632947623373248e+00 2.403986467230531562e+05 9.837172758005763740e+00
2.279546109378106694e-04 -4.671497115126869382e+00 4.303007738903531776e-02 7.720663593530479041e+00 2.391969571633338346e+05 9.211461266459007646e+00
2.275668433055927928e-04 -4.668199637465916929e+00 4.383052212868728675e-02 7.732460938893642499e+00 2.384087197827775963e+05 8.775289382745956601e+00
2.265967962124209971e-04 -4.667471439450521231e+00 4.208407340227565685e-02 7.719186797047179027e+00 2.390577959924698225e+05 9.423517102195631878e+00
2.255718510621575006e-04 -4.667004911250749011e+00 4.312578068501590756e-02 7.717982069064678541e+00 2.395841060471156961e+05 9.221096493286431439e+00
2.245020266875966716e-04 -4.666758914725885887e+00 4.407541532452002170e-02 7.731520723643646953e+00 2.385222669533973385e+05 9.107347225005767655e+00
2.234696447554196928e-04 -4.666368062248682946e+00 4.052162769021730448e-02 7.699900406582078638e+00 2.404813686574056919e+05 9.641264732168735918e+00
2.224581675077489133e-04 -4.665904576700282469e+00 4.140743863131512992e-02 7.711943447314570044e+00 2.395362836362831295e+05 9.227673312223224400e+00
2.213708236197756011e-04 -4.665804419140337167e+00 4.095523111883937750e-02 7.707183068053852892e+00 2.399566951987715438e+05 9.620706753116719412e+00
2.203682019792890898e-04 -4.665343856700040703e+00 4.167652114197401003e-02 7.720931413532502674e+00 2.388576238960489864e+05 9.274617227004686271e+00
2.193084464070017045e-04 -4.665164479439177114e+00 4.513155935102847877e-02 7.756329871565318612e+00 2.367359260589896876e+05 8.710728690015539399e+00
2.186731231615581395e-04 -4.663065622935587129e+00 4.245897209222952023e-02 7.729886756444825480e+00 2.382862015899107209e+05 9.090145211248206181e+00
2.176118339270879346e-04 -4.662930752069989637e+00 4.266750734938256490e-02 7.729926643103646633e+00 2.383237126277261414e+05 8.883305093383388140e+00
2.169336156625467594e-04 -4.661052261297088606e+00 4.599985066734516015e-02 7.757281032332101312e+00 2.369467063565475692e+05 8.390464454615667478e+00
2.159245891831823735e-04 -4.660714426854926984e+00 4.054353762490864321e-02 7.700727615064151266e+00 2.403137470893674472e+05 9.760702060057148799e+00
2.156152689921229297e-04 -4.657147991973761059e+00 4.088800732108568980e-02 7.710313234217137435e+00 2.395539480101632653e+05 9.441051723712710952e+00
2.149936566893185575e-04 -4.655035125507328786e+00 4.183470523015248022e-02 7.710699625824528169e+00 2.397471850361191900e+05 9.445787664631685843e+00
2.140868056213866279e-04 -4.654262082909616183e+00 4.631185237057570958e-02 7.753844812504165240e+00 2.373457234842919861e+05 8.829717468690741811e+00
2.131386305939580777e-04 -4.653700847570366506e+00 4.273331095967126958e-02 7.720223313315342395e+00 2.393339467497584992e+05 9.142158091604351000e+00
2.120946192429876902e-04 -4.653611157143110688e+00 4.227189349998570350e-02 7.715310653109586525e+00 2.396449027157139499e+05 9.357898934901459853e+00
2.112526949714922631e-04 -4.652588626011726625e+00 4.106290273319050665e-02 7.706031617339418105e+00 2.400318767305586662e+05 9.301803278447248857e+00
2.102266095160346658e-04 -4.652457607580445575e+00 4.575731300207025454e-02 7.757358692614714002e+00 2.368726884499930020e+05 8.808542227780288059e+00
2.093660332509751621e-04 -4.651559574030880384e+00 4.360860222381049423e-02 7.723987715693584555e+00 2.391970677337738161e+05 9.056657649444449731e+00
2.084493217576257880e-04 -4.650947698848931999e+00 4.030900296006401790e-02 7.700548076478512804e+00 2.403305458051770402e+05 9.566212886156590045e+00
