weight logl nH log(R_in*) T_p R_ratio
1.004648282709511313e-03 -5.398250857641628819e+00 3.405590234709368058e-01 5.746960231006301711e-01 1.504403403199635336e-01 1.180799322148564090e-01
9.999711241266934052e-04 -5.397917246736765762e+00 2.827200516862295454e-01 4.494197474188379449e-01 1.555885348264781642e-01 1.951969795800749252e-01
1.005616621667947347e-03 -5.387287463184289749e+00 2.766311420253583786e-01 4.915519118901643947e-01 1.531758102658473397e-01 1.614204752615309157e-01
1.013099596559111082e-03 -5.374873831593284024e+00 3.199943273536208777e-01 5.577863561316427354e-01 1.508637540016423972e-01 1.293430620099819406e-01
1.008700880801982310e-03 -5.374225124163178435e+00 3.078277374011146872e-01 5.371194214722851967e-01 1.516569915311977990e-01 1.508142633507025543e-01
1.009565828969943716e-03 -5.368368004321954601e+00 3.587360445691439859e-01 5.670559633366963892e-01 1.512579817913370650e-01 1.369090854364465870e-01
1.004855350541502320e-03 -5.368044769103851976e+00 2.785710372695241466e-01 4.435651706927719595e-01 1.558604636667900445e-01 1.859095047879645302e-01
1.000914118636292297e-03 -5.366974669362258865e+00 2.728375497917364667e-01 4.543914217985067783e-01 1.547674577773645033e-01 1.829172198102856362e-01
1.000214792064903387e-03 -5.362673601446161342e+00 3.705161169954087619e-01 6.199697283221309307e-01 1.490201857184207945e-01 1.211490684581379706e-01
9.977359385039432076e-04 -5.360154998804927295e+00 2.461687279598331057e-01 4.370058794200230579e-01 1.552438986289433609e-01 1.781016389777806963e-01
9.942057504801001151e-04 -5.358699471757384813e+00 2.388493625067009962e-01 3.798804096998389390e-01 1.580701623122473531e-01 2.083873784717198419e-01
9.893934328523848812e-04 -5.358551588162282719e+00 2.943283187039148485e-01 4.696630798025196452e-01 1.548927996895836934e-01 1.819515861481202090e-01
9.847891548020375283e-04 -5.358216087208409917e+00 2.174422390813978145e-01 3.655458029163322076e-01 1.582134887047142724e-01 2.055246347312732202e-01
9.931432945065627339e-04 -5.344768691155398876e+00 2.754166463198816084e-01 4.663139772913794112e-01 1.542256243076464695e-01 1.782441237773804421e-01
9.891501335466709559e-04 -5.343797525943058346e+00 3.142311369986737768e-01 5.248715900820232205e-01 1.525764007694494218e-01 1.383874268697735666e-01
9.855247313901619680e-04 -5.342469427879199984e+00 3.321637786226034339e-01 5.289000650222308586e-01 1.527379612481248039e-01 1.636936601844957151e-01
9.815137770636727862e-04 -5.341547599067268060e+00 2.847363077395252962e-01 4.525934017647503804e-01 1.551979740845668976e-01 1.822269222032308067e-01
9.779165708549799382e-04 -5.340219288906885353e+00 3.140378934837020353e-01 4.874502782417040603e-01 1.544044069685185372e-01 1.721847653743410200e-01
9.749613376113456641e-04 -5.338245832949035652e+00 2.246386271093525067e-01 3.758952894050517912e-01 1.577564980587176369e-01 2.018115281304134201e-01
9.716552451717293606e-04 -5.336642593921544275e+00 3.437961067964615536e-01 5.733995116619350352e-01 1.505395163038141804e-01 1.229414766875665116e-01
9.692573621851911878e-04 -5.334113477151863236e+00 3.386724369891623843e-01 5.643377632596748850e-01 1.511827358783287278e-01 1.312821818703386600e-01
9.745315452900999093e-04 -5.323686760260931905e+00 2.576909601603960542e-01 4.207256945067242571e-01 1.561856728924471416e-01 1.781347890910884302e-01
9.731438081304764811e-04 -5.320111779468602364e+00 2.612521231000672350e-01 4.634268880987203465e-01 1.541237899899356445e-01 1.713003796930780420e-01
9.751497948378583160e-04 -5.313052554500480085e+00 2.275681059213784663e-01 3.945826481203448255e-01 1.568632033007317794e-01 2.050558802430149652e-01
9.719988343111436767e-04 -5.311289044237354595e+00 3.177503673864391920e-01 5.235410705560807898e-01 1.524513066646340509e-01 1.672833098847817390e-01
9.697682412831541308e-04 -5.308586532990976714e+00 3.038066483894734104e-01 4.782684557550052618e-01 1.545400039396515601e-01 1.845999266371456393e-01
9.697819934838001815e-04 -5.303572352176887605e+00 2.784480213271594562e-01 4.876215360522105913e-01 1.535067711300788507e-01 1.573078417104706583e-01
9.676695077988136263e-04 -5.300753038011587037e+00 3.259608544815198461e-01 5.194193276920200386e-01 1.528591808710330624e-01 1.659404857031895886e-01
9.635788027193518002e-04 -5.299989376938098573e+00 3.585216741210461855e-01 5.893324795753333012e-01 1.503752733121550555e-01 1.196757518685597904e-01
9.610435769265016559e-04 -5.297623896089506346e+00 2.258404986612811693e-01 3.964263813992827679e-01 1.567839244104722585e-01 1.976130199060019965e-01
9.571467980449544204e-04 -5.296686875753044532e+00 2.368645199004300872e-01 3.971332292151922294e-01 1.569667235121995630e-01 1.835788387859013659e-01
9.525737027501146809e-04 -5.296476167206053631e+00 3.306468283019048937e-01 5.697614436481185374e-01 1.505882678181678092e-01 1.367835635648277925e-01
9.494960498925304054e-04 -5.294712279382466136e+00 3.063852551044396466e-01 4.815953960240622056e-01 1.542776930132098157e-01 1.604827916031815460e-01
9.466568895430030979e-04 -5.292706934942435382e+00 2.440414306520664600e-01 3.957807082912914720e-01 1.574278194653508933e-01 2.045963527169938623e-01
9.432828929797308897e-04 -5.291277419228637591e+00 3.289058463526490228e-01 5.514204653270047274e-01 1.515784845551562676e-01 1.313286148428891020e-01
9.392656103223172076e-04 -5.290545345126250965e+00 3.130913795162049706e-01 4.975854334960391756e-01 1.537030327553537690e-01 1.773526601145302695e-01
9.357713010985411290e-04 -5.289272539239318505e+00 3.522256021149801075e-01 5.530258405198320570e-01 1.518378782838398500e-01 1.449567611002162137e-01
9.336615711529730249e-04 -5.286529620381450023e+00 2.470083560126236366e-01 4.140373490485053098e-01 1.563151080246365510e-01 2.061883285065826965e-01
9.292155569255540135e-04 -5.286302906393713918e+00 2.271385231536207916e-01 3.881975208151872136e-01 1.573522235542666181e-01 2.009715120102253672e-01
9.275791744659231440e-04 -5.283065495284791524e+00 2.942246708923672571e-01 4.736506016386168860e-01 1.546994528173367411e-01 1.594831741663328972e-01
9.260090329350810848e-04 -5.279759660040615366e+00 2.662490905310541667e-01 4.178893865103281979e-01 1.568124579823482190e-01 1.876155625718086417e-01
9.309999525358846496e-04 -5.269384423133519846e+00 2.877445149644540234e-01 5.074959986149091273e-01 1.526342460901045917e-01 1.564860215782706565e-01
9.280016714880767520e-04 -5.267610115471646814e+00 2.719032060820975594e-01 4.235156670447970950e-01 1.565054929683890039e-01 1.851664038888000685e-01
9.238119049561468793e-04 -5.267135164574201056e+00 2.925422397016394505e-01 4.646792653301541898e-01 1.548538326449253599e-01 1.883263638860920297e-01
9.198744627066690908e-04 -5.266406442275982869e+00 3.163472269190149011e-01 5.112131463076458049e-01 1.532569689262700818e-01 1.371785245120150099e-01
9.206285300462968340e-04 -5.260587027817229533e+00 2.424785114097409711e-01 4.019457432892799553e-01 1.570020638458309581e-01 2.109934186160665748e-01
9.175237579187405217e-04 -5.258965175645888834e+00 3.019962777199310389e-01 5.170758754405136992e-01 1.524542938940438852e-01 1.666046949564006507e-01
9.130995828618294462e-04 -5.258798702643874279e+00 3.208751693480250133e-01 5.473910350088024845e-01 1.513238731255712732e-01 1.276872604045418413e-01
9.098050251069611820e-04 -5.257413330998603307e+00 2.547393169334310481e-01 4.318756710724107606e-01 1.555143951644195055e-01 1.911533418539163309e-01
9.055003401717445603e-04 -5.257155996432505418e+00 3.030833874896190494e-01 4.743843722811941221e-01 1.547008909365647500e-01 1.549897786724699356e-01
9.031377618763047031e-04 -5.254768547430480830e+00 3.063552051994091197e-01 5.317540359433879926e-01 1.517683320013556714e-01 1.526557865776259904e-01
8.987061459780851811e-04 -5.254687536045064000e+00 3.401588051041985472e-01 5.517120467429675879e-01 1.515256160016659748e-01 1.326047584086560427e-01
9.003913089155984569e-04 -5.247814192913200060e+00 3.474857414875419659e-01 5.777943591550830371e-01 1.506150825306111496e-01 1.428253712227439132e-01
8.962488178512871160e-04 -5.247425576510154954e+00 2.859751427221599029e-01 4.640098467592588261e-01 1.550039779739128820e-01 1.683023844875715935e-01
8.947125882033373639e-04 -5.244141113226383766e+00 3.402258811042971898e-01 5.388165489454308510e-01 1.523838449664107475e-01 1.315657907537707560e-01
8.923169840763274649e-04 -5.241822216661045530e+00 3.115715433690143810e-01 5.360172534925085053e-01 1.517968241056334711e-01 1.559103171629690476e-01
8.923863288227567876e-04 -5.236744506549832145e+00 2.245000377398960190e-01 3.831425400254108715e-01 1.574902318970480830e-01 2.098803216253219694e-01
8.879415324667318948e-04 -5.236737750420976667e+00 2.572261654720329194e-01 4.130617666820252110e-01 1.568690617054986636e-01 1.876800586622459632e-01
8.847281473320006478e-04 -5.235363229765615856e+00 2.240176430233610794e-01 3.841934445601122294e-01 1.574306296723181620e-01 2.067137801549131515e-01
8.833664150763341017e-04 -5.231903568788041525e+00 3.660082898473164259e-01 6.062351529119651694e-01 1.496176916622846964e-01 1.120710867430271818e-01
8.820234998430487956e-04 -5.228424949963908830e+00 2.744908668208594915e-01 4.708487294965793546e-01 1.540171694108938560e-01 1.785008023597896287e-01
8.836319383644832947e-04 -5.221603032808902256e+00 3.444181220051171222e-01 5.504563974030951545e-01 1.517643198722105902e-01 1.290719333958850745e-01
8.794232104113277378e-04 -5.221377399567372457e+00 2.876803292747758256e-01 4.751569386795847505e-01 1.540681820219109988e-01 1.652586058874132846e-01
8.779917726087408227e-04 -5.218006426442610035e+00 2.908311166653107516e-01 4.932658713050163124e-01 1.535220261564090860e-01 1.430009187656452185e-01
8.765901326377118028e-04 -5.214604117909727776e+00 3.591521532373143089e-01 5.963433924291102750e-01 1.499228213271282251e-01 1.129716229726208943e-01
8.727868486238650426e-04 -5.213952283052893044e+00 3.541087073971399546e-01 5.642184427759627807e-01 1.513409653629528562e-01 1.465531502672113573e-01
8.685765139388946154e-04 -5.213787968677127793e+00 2.844022716905718617e-01 4.540036736074913315e-01 1.554605375983673654e-01 1.748335678551342642e-01
8.644125021130451021e-04 -5.213593561558356626e+00 3.577419623478251820e-01 5.794751333483884048e-01 1.506496958101889438e-01 1.410965318024260950e-01
8.611943209183248139e-04 -5.212323478342164584e+00 2.922927587965779006e-01 4.823663117165779557e-01 1.542202551330481286e-01 1.614228790154904059e-01
8.575182232400733844e-04 -5.211601219022544917e+00 2.709828268322994616e-01 4.271266561271065965e-01 1.562489137529037564e-01 1.813823358068124003e-01
8.537161545050170938e-04 -5.211044882661907351e+00 2.639022479146773126e-01 4.446449416476958572e-01 1.552664781812797268e-01 1.582333414088963053e-01
8.500992334864013221e-04 -5.210290561480469762e+00 2.555997157625303773e-01 4.411126441000062237e-01 1.551548849432079213e-01 1.639416487373503151e-01
8.467662474191734638e-04 -5.209218969938372190e+00 3.596564323805652164e-01 5.913622001718777943e-01 1.500766228895466514e-01 1.185215360733887086e-01
8.450410909143629950e-04 -5.206258394952874013e+00 3.348686791827769627e-01 5.344937090290871051e-01 1.525836907273736831e-01 1.429860290404189327e-01
8.458297866633445817e-04 -5.200325507862986640e+00 3.538332251372044435e-01 5.950242821068254528e-01 1.498807873422836612e-01 1.156421357610594725e-01
8.420026131845192259e-04 -5.199860531646685047e+00 3.387053206231502300e-01 5.703474283044628335e-01 1.507582331009417187e-01 1.440752998406904517e-01
8.396032844709859022e-04 -5.197714149542591144e+00 3.285063790385174265e-01 5.575697053805857006e-01 1.511612325311625371e-01 1.477649753623490603e-01
8.375439014959280924e-04 -5.195169967406767952e+00 2.797530675581874626e-01 4.703959264846607757e-01 1.544911623701641923e-01 1.602243668019436851e-01
8.360655740919360843e-04 -5.191936601511133453e+00 3.152490086848067086e-01 5.288288268979796092e-01 1.520357163954220159e-01 1.448909639421126216e-01
8.346156934518108705e-04 -5.188672277887332207e+00 2.863867194430287366e-01 4.794260686653405434e-01 1.540649658827198676e-01 1.846829768928877902e-01
8.306774490167815900e-04 -5.188402077916487443e+00 2.990480110374543199e-01 4.625308568411220511e-01 1.551959315978636567e-01 1.716643344858786724e-01
8.274060994471788303e-04 -5.187348023604622327e+00 3.383482758379859345e-01 5.393210923254808664e-01 1.523528010804587329e-01 1.572841427225449007e-01
8.237488594803692686e-04 -5.186777948158837859e+00 2.519927421089193098e-01 4.139794494741333430e-01 1.565267936592814879e-01 2.086484391704960528e-01
8.214397496857548612e-04 -5.184585056472180042e+00 3.097534949425669870e-01 5.309836719011408190e-01 1.519908470103282228e-01 1.589132516322031285e-01
8.205904580698738637e-04 -5.180619497480150493e+00 3.038187180156015632e-01 4.960587242790790441e-01 1.535103569106228971e-01 1.773294300815176916e-01
8.189308222289245348e-04 -5.177644035286111723e+00 2.268439855607939371e-01 3.877679064189095692e-01 1.572736456418253048e-01 1.939023048660908077e-01
8.215892772404148267e-04 -5.169403041970158874e+00 2.933951057554882169e-01 4.895908240190658400e-01 1.535011026271841661e-01 1.712709382677450598e-01
8.176939377618932907e-04 -5.169155542056333097e+00 2.451275118550526044e-01 3.916231994630423596e-01 1.575803787704034842e-01 2.079191082961391046e-01
8.136649844691862601e-04 -5.169094935134340041e+00 2.930796840962386351e-01 4.964256783218065627e-01 1.534095791016695243e-01 1.737290908196221229e-01
8.119461658969767334e-04 -5.166209609621343901e+00 2.505806463073345647e-01 4.044686811080924760e-01 1.569597605249189454e-01 2.083808917638568237e-01
8.098546738902941957e-04 -5.163788832809328433e+00 2.530516200002779215e-01 4.359929537027347757e-01 1.553530600141279361e-01 1.671497065136251237e-01
8.088752671041480680e-04 -5.159998925834552885e+00 3.177608172317696322e-01 5.487749910734177616e-01 1.512243009510076119e-01 1.455200948600849087e-01
8.066521131379169370e-04 -5.157751160673468505e+00 2.630082301328637850e-01 4.134662500176327082e-01 1.568739367973357168e-01 1.862160433350186495e-01
8.059894770845527556e-04 -5.153572962733731444e+00 2.618798688197822577e-01 4.305861114509122456e-01 1.560840523194337026e-01 1.764859800591554451e-01
8.082822908735622265e-04 -5.145732282030106575e+00 2.518496400534561142e-01 4.345454249554756565e-01 1.553531118446073167e-01 1.726328850083391764e-01
8.044682183724835307e-04 -5.145462188596457764e+00 2.301640573974196857e-01 3.852404900671809185e-01 1.575080926169367124e-01 1.939917509143058716e-01
8.011673252644661673e-04 -5.144573828714781527e+00 3.016584260782437243e-01 5.108839410848268203e-01 1.527246646821044662e-01 1.359241113825388203e-01
7.976034134930179561e-04 -5.144032151084918958e+00 2.655449766448439997e-01 4.623097410666701101e-01 1.544680390129974934e-01 1.641300213589418355e-01
7.940585827085884594e-04 -5.143486409154528261e+00 2.560915767712642621e-01 4.184952875229537850e-01 1.563436342618284847e-01 1.746401819562886093e-01
7.903882023187900263e-04 -5.143119429322625002e+00 3.635441424873228633e-01 5.809335670258752859e-01 1.507377541820473510e-01 1.245899469124895215e-01
7.911585294643520578e-04 -5.137145285225586555e+00 3.660506431603887112e-01 6.108110389992212896e-01 1.493726171184580342e-01 1.178690765378549443e-01
7.881415527864936779e-04 -5.135965940187574574e+00 3.079090656333132170e-01 4.795205375240471635e-01 1.544912997944854205e-01 1.639202575245383153e-01
7.852843504084806858e-04 -5.134597767416037684e+00 3.658637086881008083e-01 5.803170770702343884e-01 1.508540632894865008e-01 1.301102440613350342e-01
7.841595013309207718e-04 -5.131031204195465101e+00 3.024979210590263423e-01 4.771014074608778133e-01 1.544355958133881435e-01 1.756305102175357846e-01
7.802643385547619386e-04 -5.131010891574256050e+00 2.893279122274762805e-01 4.528404313253612257e-01 1.554516267907909977e-01 1.882663270456939875e-01
7.787439708864006072e-04 -5.127961321397028094e+00 3.430318964347684463e-01 5.495430013553112003e-01 1.520102905114363023e-01 1.413655011249782267e-01
7.786307911915311183e-04 -5.123106668166251154e+00 2.906332585631407062e-01 4.880600212914966707e-01 1.534930654267431249e-01 1.621095182121739253e-01
7.758553247669328469e-04 -5.121677583783149856e+00 2.818659417945020840e-01 4.693815034806543829e-01 1.545525538918066655e-01 1.542565247953351371e-01
7.731783431076798708e-04 -5.120133911918236080e+00 3.145762657407891183e-01 4.877371800863574136e-01 1.543416993820719563e-01 1.627970183297974271e-01
7.697031238472011030e-04 -5.119638762371093499e+00 3.030822041021960511e-01 5.006322548175302645e-01 1.534901900160167976e-01 1.433649548499052462e-01
7.682867211323942194e-04 -5.116480651145414171e+00 2.968905253778536535e-01 4.999627239462157147e-01 1.532797364194616596e-01 1.387671227102634519e-01
7.646384745626353839e-04 -5.116240509575514572e+00 2.777478509588831579e-01 4.468809992084181171e-01 1.554191301414107884e-01 1.627570697489673923e-01
7.644472488278284805e-04 -5.111490627319574820e+00 3.145053903349540603e-01 5.085043207803672249e-01 1.531421189163844343e-01 1.707376046585774021e-01
7.628017859717767203e-04 -5.108645434368384919e+00 3.158244191291196268e-01 5.139603909703688300e-01 1.531711146566479276e-01 1.581602201150701381e-01
7.597501117206796996e-04 -5.107654070582636763e+00 3.242950252009547674e-01 5.286673333235902827e-01 1.523133239683003848e-01 1.371228699661072858e-01
7.561799431076482361e-04 -5.107364281587862820e+00 2.524056577537602264e-01 4.369331122599909856e-01 1.553251354745634749e-01 1.677782917108550098e-01
7.545548502198613653e-04 -5.104515676421391923e+00 2.615009357870695661e-01 4.512646872651279728e-01 1.547443914995360048e-01 1.638752078670032974e-01
7.518676403094398317e-04 -5.103083351197382100e+00 2.393709392088334553e-01 4.048120835753817870e-01 1.565841814647483954e-01 1.970662401522968732e-01
7.482158663976978255e-04 -5.102952121648046457e+00 2.552529075347936827e-01 4.340202975751821235e-01 1.557018054876634916e-01 1.904487628224328655e-01
7.469699731204998677e-04 -5.099618661729724778e+00 2.735569617472911608e-01 4.332953787375213306e-01 1.561487528145208137e-01 1.964322506779665467e-01
7.458866667402595406e-04 -5.096069982025948519e+00 2.755695357839018644e-01 4.642871529206519798e-01 1.545539610264380637e-01 1.888119726023290701e-01
7.448762587884155033e-04 -5.092425540430662423e+00 2.627853942449716595e-01 4.358876528987606358e-01 1.556926418287859493e-01 2.003308862334013396e-01
7.446634535932183333e-04 -5.087711273257889744e+00 3.182107816006011225e-01 5.273797328562366271e-01 1.522377693126673037e-01 1.598022283185622783e-01
7.423944053540899824e-04 -5.085763003876787813e+00 3.456449302286745962e-01 5.833424555307222814e-01 1.502898802737900608e-01 1.221176180512974219e-01
7.415943253757228265e-04 -5.081841287073043389e+00 3.058729920647942913e-01 4.959737408395467617e-01 1.535186204015774603e-01 1.486423209814450308e-01
7.382852792811827984e-04 -5.081313342230777685e+00 3.365734220776987473e-01 5.677850941101716398e-01 1.508738286440422238e-01 1.255837143118406773e-01
7.359978398240804576e-04 -5.079416465725865137e+00 2.835188178897749545e-01 4.868082944492511666e-01 1.534873960550275918e-01 1.744383540849943071e-01
7.335593202839975130e-04 -5.077735182199657693e+00 3.334421053308727068e-01 5.702750496202639852e-01 1.505324545358874833e-01 1.346300024063061540e-01
7.320848877839690938e-04 -5.074747175273147448e+00 2.561192242231169480e-01 4.405553527956188042e-01 1.552496543586163735e-01 1.649565526055769837e-01
7.301273182713143711e-04 -5.072424721902942579e+00 3.036305679619609732e-01 5.016959545238630636e-01 1.532843682033926958e-01 1.758234802379743666e-01
7.267886830128150559e-04 -5.072007884006538347e+00 3.393282430022528939e-01 5.461097956781483242e-01 1.520397915713622428e-01 1.533710091105417450e-01
7.233240105047952914e-04 -5.071786380348523693e+00 3.597933544990389310e-01 5.795607298944612795e-01 1.508639388390900504e-01 1.338304125297830882e-01
7.212656674672053266e-04 -5.069636109184265216e+00 3.004464297438321774e-01 4.989095293918114349e-01 1.531876875422863438e-01 1.588988944919367818e-01
7.186014482504283389e-04 -5.068336759373709199e+00 2.666015659281731343e-01 4.638400055035153957e-01 1.543738495906807895e-01 1.603961033956837201e-01
7.152524406235869761e-04 -5.068008105237955974e+00 2.493324120569780367e-01 4.119927811829591779e-01 1.564507161913792355e-01 1.883671568757213366e-01
7.130493341369094351e-04 -5.066093039070318937e+00 2.583711660925505638e-01 4.159083965749826306e-01 1.565495290347279911e-01 1.800442536393471460e-01
7.097467529793770151e-04 -5.065735428965556508e+00 2.774362219580475131e-01 4.818709234787569851e-01 1.536827680047676559e-01 1.739492924754972303e-01
7.075499588463854536e-04 -5.063835409193981008e+00 3.059776698303787179e-01 5.066822361641891703e-01 1.530832206558783715e-01 1.734715671115115709e-01
7.040456253980076178e-04 -5.063800486566785608e+00 2.804538093825839074e-01 4.909514905908514137e-01 1.532143069734950569e-01 1.547226756349310006e-01
7.008451331680587903e-04 -5.063356709528695987e+00 3.474618393984307829e-01 5.824515463746438027e-01 1.502427749528511547e-01 1.338984169797290125e-01
6.988108340398848034e-04 -5.061263567511361749e+00 2.397112138543828763e-01 3.921807675498143464e-01 1.574056937959058544e-01 1.923765627007965884e-01
6.984708033310199496e-04 -5.056750270702018213e+00 2.412638760919950665e-01 4.206980868085541392e-01 1.558681079117679724e-01 1.894236387451588288e-01
6.995642226374546545e-04 -5.050186047332687167e+00 2.416455369965551658e-01 4.117265279720885296e-01 1.562943853130794036e-01 1.862695857829834989e-01
6.980660141677907547e-04 -5.047329974966874744e+00 3.152085238698769665e-01 5.429864702474249682e-01 1.515742780715354787e-01 1.393187761056107199e-01
6.958628182917547767e-04 -5.045491108676716685e+00 2.460826791901273014e-01 4.295240905324311798e-01 1.555198482366760282e-01 1.799989380955362150e-01
6.925506168225322888e-04 -5.045262321153964891e+00 2.591145557694221613e-01 4.416710540439888755e-01 1.552058711528815360e-01 1.652435192637412842e-01
6.897122517088361601e-04 -5.044369165326191506e+00 2.978790298416407190e-01 4.916726835746886293e-01 1.535668410605923462e-01 1.455969441456657631e-01
6.868527939131816723e-04 -5.043523653946322405e+00 2.634053881277522158e-01 4.389114530418776194e-01 1.556640791063236273e-01 1.910735496185453353e-01
6.886717278716443253e-04 -5.035878939163172419e+00 2.340102438418749098e-01 3.890546175323226774e-01 1.573486643113831129e-01 1.965914733307766449e-01
6.863172884267614059e-04 -5.034303609059612938e+00 2.609593154684788918e-01 4.347352089693200528e-01 1.556488040142622042e-01 1.657148594239861994e-01
6.832214853599916961e-04 -5.033824559322499503e+00 2.506810713830934789e-01 4.165275524833920162e-01 1.565093091671046766e-01 1.879547990223257581e-01
6.802374794969185019e-04 -5.033201677672580310e+00 2.703943409105487028e-01 4.446921804276270929e-01 1.552464299729277297e-01 1.766274758235163445e-01
6.773231204521133102e-04 -5.032495207584911867e+00 2.960562255069378312e-01 4.850595087194807253e-01 1.540870418402183750e-01 1.483333523288105082e-01
6.742499549945806230e-04 -5.032042754157855846e+00 3.059781023751348972e-01 5.104723450458934497e-01 1.527574213647320545e-01 1.601428904783477603e-01
6.709997683534649768e-04 -5.031874857683044766e+00 3.583723137857691698e-01 5.991113132367104077e-01 1.497369474073969864e-01 1.251664148931165843e-01
6.684537020324537136e-04 -5.030676511781134508e+00 3.175642731566237775e-01 5.333241839122870864e-01 1.518914314772547847e-01 1.435043618456293968e-01
6.669346419148392035e-04 -5.027951596448037463e+00 3.427716835670774898e-01 5.530213689602846427e-01 1.515611324197641552e-01 1.448769813892292202e-01
6.644262891700446509e-04 -5.026719704185258486e+00 2.941221445238005328e-01 4.919659345794288319e-01 1.537406489060607617e-01 1.644506440726316576e-01
6.617909927185510171e-04 -5.025693864311144843e+00 2.960537546099227257e-01 4.878736081341704667e-01 1.539995956807711508e-01 1.692352451127323576e-01
6.616379448437056292e-04 -5.020925154214491037e+00 3.045235378604753129e-01 4.904857654184014426e-01 1.540712255378103301e-01 1.565861303587294806e-01
6.601561488184112206e-04 -5.018167253272356021e+00 2.743557698148357260e-01 4.506331786087664493e-01 1.552744590135378133e-01 1.599916312843318589e-01
6.574605318195509730e-04 -5.017258914829525018e+00 3.065294689991884813e-01 5.150466733871394975e-01 1.525900553356840661e-01 1.388185258731778615e-01
6.543876446973228515e-04 -5.016943744671040761e+00 2.501414281065635348e-01 4.215626026745909471e-01 1.562191871843341129e-01 1.830815266019778509e-01
6.516927005336423193e-04 -5.016070516807459967e+00 2.752497184102854488e-01 4.333970317740700740e-01 1.561126395564680081e-01 1.773939788766421832e-01
6.500806257953203318e-04 -5.013547254546339538e+00 2.650565673120913734e-01 4.352632422667081502e-01 1.558431147975719300e-01 1.679194630944579325e-01
6.468644025155187785e-04 -5.013506955694014167e+00 2.568926665887100724e-01 4.248513782818574280e-01 1.561780454920426442e-01 1.733102805715720784e-01
6.440040259494420266e-04 -5.012938671869743956e+00 2.918911560865528609e-01 5.032861833286288444e-01 1.529707260464311103e-01 1.659661062057452841e-01
6.412493795727550487e-04 -5.012225220472204867e+00 3.279101981130365662e-01 5.202907936055419791e-01 1.528731379026017356e-01 1.451526629766764220e-01
6.390778593031774899e-04 -5.010617356929000898e+00 2.691045884070568661e-01 4.285246334350459319e-01 1.562678443257945471e-01 1.976195241707034700e-01
6.365384587031640718e-04 -5.009598811099364113e+00 2.961796308997117211e-01 4.964313555691614033e-01 1.534352656940642379e-01 1.755248201621983084e-01
6.334435056585818735e-04 -5.009472831768046142e+00 3.105089360081774719e-01 5.288609324718173132e-01 1.522268605403388764e-01 1.456558619278537359e-01
6.303042837873144367e-04 -5.009440956506871601e+00 2.812517397269939656e-01 4.660033354884477452e-01 1.545844354185276492e-01 1.888925065576921025e-01
6.288988522462938494e-04 -5.006673212898880010e+00 2.533098858738200287e-01 4.386063319789095249e-01 1.553742131653282621e-01 1.808075107297443529e-01
6.258447945172079590e-04 -5.006541241150133104e+00 2.706783517530273464e-01 4.256121194604275404e-01 1.564399309443495756e-01 1.922656698212990567e-01
6.227397828572125158e-04 -5.006514901912983539e+00 2.413488411586737770e-01 4.124987106568582806e-01 1.563701408000495452e-01 1.813620641423661084e-01
6.215173325301655456e-04 -5.003479850644647620e+00 2.748904996666168277e-01 4.537303713297128338e-01 1.552246426147685099e-01 1.739467818475535499e-01
6.203959442060646111e-04 -5.000285755533296239e+00 2.903033172612516366e-01 4.606298425751109704e-01 1.552241377281517454e-01 1.759685062647186882e-01
6.177954809487473838e-04 -4.999486183719029420e+00 3.157558723810336421e-01 5.243838605040144207e-01 1.523019879217726302e-01 1.547663176492949932e-01
6.147980064097390094e-04 -4.999349880434380111e+00 2.647026832187990286e-01 4.249832384412463582e-01 1.564165722352785504e-01 1.870258374342535224e-01
6.151073733897469012e-04 -4.993846805983917392e+00 3.281808514811585531e-01 5.538457243192241863e-01 1.513258874840880119e-01 1.265678324788129250e-01
6.131442291307578072e-04 -4.992043457104378135e+00 2.730416123013009178e-01 4.443848861359395719e-01 1.555712532103048773e-01 1.645263158286460747e-01
6.101035009666081182e-04 -4.992015032938711627e+00 3.220460097669272104e-01 5.462589504452489697e-01 1.513911166680237119e-01 1.359401801466731674e-01
6.077576240734124157e-04 -4.990867491558681479e+00 3.332334700656780502e-01 5.647960247258443367e-01 1.507841481430417241e-01 1.396378145669086024e-01
6.077789696341811144e-04 -4.985832370344096987e+00 3.338369079259542183e-01 5.340767586722856564e-01 1.523714445024325903e-01 1.344461605683043015e-01
6.059712610591366181e-04 -4.983811088478926621e+00 2.853441223588209508e-01 4.872917089414665059e-01 1.536668543856567759e-01 1.490029234716989670e-01
6.044872298372595907e-04 -4.981263104762978955e+00 2.412965540263072306e-01 4.007219313329616339e-01 1.570419449754991148e-01 1.915700315489817784e-01
6.014891376105362206e-04 -4.981235173012546369e+00 2.457597504152289614e-01 4.174428880325524727e-01 1.561199364539916645e-01 1.808575529844791696e-01
6.012250862820479576e-04 -4.976674265404547270e+00 3.316134895565313045e-01 5.215703624526919491e-01 1.530797161784615001e-01 1.533468813291455901e-01
5.990875582993267917e-04 -4.975235887873397544e+00 2.582830079863585038e-01 4.472613890406701431e-01 1.550500399956961928e-01 1.741585302932610047e-01
5.999553751784749821e-04 -4.968788371681201355e+00 3.160437444245591254e-01 4.989908584122184076e-01 1.538790191701822907e-01 1.584553808224257176e-01
5.975427548082027631e-04 -4.967817812018866519e+00 2.732539697522957667e-01 4.582113149453976852e-01 1.549346048258337938e-01 1.689001957598205428e-01
